# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -699.10000000 ps, Average over 1000 waveforms. Timestamp: 2023-10-24T15:37:11
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-668.11629114	-0.01534410
-668.08295790	-0.00845629
-668.04962466	-0.00280707
-668.01629143	0.00232521
-667.98295819	0.00841499
-667.94962495	0.01670127
-667.91629172	0.02819646
-667.88295848	0.04286215
-667.84962524	0.06020663
-667.81629200	0.07908701
-667.78295877	0.09777531
-667.74962553	0.11403866
-667.71629229	0.12584695
-667.68295905	0.13042215
-667.64962582	0.12616916
-667.61629258	0.11202057
-667.58295934	0.08879143
-667.54962611	0.05830969
-667.51629287	0.02384920
-667.48295963	-0.01126297
-667.44962639	-0.04428897
-667.41629316	-0.07326071
-667.38295992	-0.09694806
-667.34962668	-0.11469287
-667.31629344	-0.12558068
-667.28296021	-0.12882755
-667.24962697	-0.12362806
-667.21629373	-0.11023539
-667.18296050	-0.09007074
-667.14962726	-0.06587709
-667.11629402	-0.04028989
-667.08296078	-0.01529470
-667.04962755	0.00705684
-667.01629431	0.02623880
-666.98296107	0.04134447
-666.94962783	0.05211169
-666.91629460	0.05830165
-666.88296136	0.05986197
-666.84962812	0.05754342
-666.81629489	0.05255411
-666.78296165	0.04572560
-666.74962841	0.03767925
-666.71629517	0.02896911
-666.68296194	0.01973584
-666.64962870	0.01014967
-666.61629546	-0.00015099
-666.58296222	-0.01035848
-666.54962899	-0.02006365
-666.51629575	-0.02781339
-666.48296251	-0.03265287
-666.44962927	-0.03294784
-666.41629604	-0.02781753
-666.38296280	-0.01685217
-666.34962956	-0.00025166
-666.31629633	0.02106391
-666.28296309	0.04570846
-666.24962985	0.07164307
-666.21629661	0.09641799
-666.18296338	0.11836606
-666.14963014	0.13585453
-666.11629690	0.14802390
-666.08296366	0.15420893
-666.04963043	0.15365636
-666.01629719	0.14597618
-665.98296395	0.13096272
-665.94963072	0.10931953
-665.91629748	0.08249743
-665.88296424	0.05303931
