# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -695.40000000 ps, Average over 2000 waveforms. Timestamp: 2023-10-25T15:22:12
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-668.14911585	-0.12478512
-668.11578271	-0.09360250
-668.08244956	-0.06325028
-668.04911641	-0.03606014
-668.01578327	-0.01346968
-667.98245012	0.00364862
-667.94911697	0.01442206
-667.91578383	0.01893382
-667.88245068	0.01800735
-667.84911754	0.01405640
-667.81578439	0.01066055
-667.78245124	0.01152228
-667.74911810	0.01951363
-667.71578495	0.03412526
-667.68245181	0.05239643
-667.64911866	0.06956999
-667.61578551	0.08050704
-667.58245237	0.08162612
-667.54911922	0.07151705
-667.51578607	0.05101029
-667.48245293	0.02272264
-667.44911978	-0.00976595
-667.41578664	-0.04223040
-667.38245349	-0.07135242
-667.34912034	-0.09452165
-667.31578720	-0.10950087
-667.28245405	-0.11480329
-667.24912091	-0.10965135
-667.21578776	-0.09340285
-667.18245461	-0.06625081
-667.14912147	-0.02968740
-667.11578832	0.01396437
-667.08245517	0.06156745
-667.04912203	0.10943320
-667.01578888	0.15369256
-666.98245574	0.19062051
-666.94912259	0.21652865
-666.91578944	0.22820291
-666.88245630	0.22324143
-666.84912315	0.20007748
-666.81579000	0.15938703
-666.78245686	0.10396808
-666.74912371	0.03947435
-666.71579057	-0.02629870
-666.68245742	-0.08519676
-666.64912427	-0.13052408
-666.61579113	-0.15906657
-666.58245798	-0.17152546
-666.54912484	-0.17209749
-666.51579169	-0.16584760
-666.48245854	-0.15788401
-666.44912540	-0.15230561
-666.41579225	-0.15137137
-666.38245910	-0.15602114
-666.34912596	-0.16481989
-666.31579281	-0.17377187
-666.28245967	-0.17773812
-666.24912652	-0.17097023
-666.21579337	-0.15013221
-666.18246023	-0.11456392
-666.14912708	-0.06723209
-666.11579394	-0.01326629
-666.08246079	0.04172795
-666.04912764	0.09248276
-666.01579450	0.13516951
-665.98246135	0.16750634
-665.94912820	0.18864915
-665.91579506	0.19903861
-665.88246191	0.19894616
-665.84912877	0.18794799
-665.81579562	0.16590136
-665.78246247	0.13221352
-665.74912933	0.08734202
-665.71579618	0.03407916
-665.68246304	-0.02266522
-665.64912989	-0.07751940
-665.61579674	-0.12463426
-665.58246360	-0.15891170
-665.54913045	-0.17697960
-665.51579730	-0.17761877
-665.48246416	-0.16084232
-665.44913101	-0.12840368
-665.41579787	-0.08330096
-665.38246472	-0.02873437
-665.34913157	0.03200866
-665.31579843	0.09516329
-665.28246528	0.15646976
-665.24913214	0.21080498
