# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -695.40000000 ps, Average over 5000 waveforms. Timestamp: 2023-10-25T15:18:04
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-674.91574452	0.01964918
-674.88241138	0.02118726
-674.84907823	0.02394740
-674.81574508	0.02759614
-674.78241194	0.03178735
-674.74907879	0.03626548
-674.71574565	0.04061055
-674.68241250	0.04453529
-674.64907935	0.04753159
-674.61574621	0.04953634
-674.58241306	0.05002907
-674.54907992	0.04905410
-674.51574677	0.04674433
-674.48241362	0.04293058
-674.44908048	0.03756693
-674.41574733	0.02995743
-674.38241418	0.01977470
-674.34908104	0.00662027
-674.31574789	-0.00961081
-674.28241475	-0.02838600
-674.24908160	-0.04898314
-674.21574845	-0.07059609
-674.18241531	-0.09261844
-674.14908216	-0.11467360
-674.11574902	-0.13616823
-674.08241587	-0.15658861
-674.04908272	-0.17492223
-674.01574958	-0.18927283
-673.98241643	-0.19736452
-673.94908328	-0.19687693
-673.91575014	-0.18588929
-673.88241699	-0.16334517
-673.84908385	-0.12972571
-673.81575070	-0.08681538
-673.78241755	-0.03772168
-673.74908441	0.01379496
-673.71575126	0.06349293
-673.68241811	0.10747099
-673.64908497	0.14249844
-673.61575182	0.16639125
-673.58241868	0.17844894
-673.54908553	0.17926161
-673.51575238	0.17049620
-673.48241924	0.15417850
-673.44908609	0.13203425
-673.41575295	0.10582522
-673.38241980	0.07722028
-673.34908665	0.04818909
-673.31575351	0.02103194
-673.28242036	-0.00206581
-673.24908721	-0.01939235
-673.21575407	-0.03004653
-673.18242092	-0.03430023
-673.14908778	-0.03347352
-673.11575463	-0.02904062
-673.08242148	-0.02252650
-673.04908834	-0.01529708
-673.01575519	-0.00795989
-672.98242205	-0.00095440
-672.94908890	0.00533112
-672.91575575	0.01043598
-672.88242261	0.01403907
-672.84908946	0.01581468
-672.81575631	0.01584095
-672.78242317	0.01465871
-672.74909002	0.01292330
-672.71575688	0.01104717
-672.68242373	0.00940685
-672.64909058	0.00809330
-672.61575744	0.00708697
-672.58242429	0.00666694
-672.54909115	0.00686679
-672.51575800	0.00795085
-672.48242485	0.00948510
-672.44909171	0.01135210
-672.41575856	0.01340551
-672.38242541	0.01548756
-672.34909227	0.01780542
-672.31575912	0.02058504
-672.28242598	0.02387434
-672.24909283	0.02743827
-672.21575968	0.03082326
-672.18242654	0.03371260
-672.14909339	0.03561336
-672.11576025	0.03669601
-672.08242710	0.03731032
-672.04909395	0.03818584
-672.01576081	0.03969666
-671.98242766	0.04267568
-671.94909451	0.04698690
-671.91576137	0.05252135
-671.88242822	0.05902589
-671.84909508	0.06617900
-671.81576193	0.07379744
-671.78242878	0.08143730
-671.74909564	0.08889265
-671.71576249	0.09576089
-671.68242935	0.10183721
-671.64909620	0.10715514
-671.61576305	0.11203371
-671.58242991	0.11705809
-671.54909676	0.12267500
-671.51576361	0.12898789
-671.48243047	0.13581707
-671.44909732	0.14280054
-671.41576418	0.14932028
-671.38243103	0.15488089
-671.34909788	0.15883923
-671.31576474	0.16068267
-671.28243159	0.15966879
-671.24909844	0.15537482
-671.21576530	0.14722634
-671.18243215	0.13443991
-671.14909901	0.11641639
-671.11576586	0.09218226
-671.08243271	0.06082469
-671.04909957	0.02189139
-671.01576642	-0.02503332
-670.98243328	-0.07990738
-670.94910013	-0.14225976
-670.91576698	-0.21152215
-670.88243384	-0.28701571
-670.84910069	-0.36826395
-670.81576754	-0.45406343
-670.78243440	-0.54294265
-670.74910125	-0.63235653
-670.71576811	-0.71885498
-670.68243496	-0.79753650
-670.64910181	-0.86203441
-670.61576867	-0.90513445
-670.58243552	-0.91877974
-670.54910238	-0.89575994
-670.51576923	-0.83069652
-670.48243608	-0.72196126
-670.44910294	-0.57258485
-670.41576979	-0.39064956
-670.38243664	-0.18884618
-670.34910350	0.01757136
-670.31577035	0.21328424
-670.28243721	0.38464191
-670.24910406	0.52177798
-670.21577091	0.61993074
-670.18243777	0.67892281
-670.14910462	0.70223898
-670.11577148	0.69512969
-670.08243833	0.66352770
-670.04910518	0.61268384
-670.01577204	0.54745231
-669.98243889	0.47268027
-669.94910574	0.39378902
-669.91577260	0.31648893
-669.88243945	0.24615468
-669.84910631	0.18645066
-669.81577316	0.13880799
-669.78244001	0.10202779
-669.74910687	0.07368709
-669.71577372	0.05151852
-669.68244058	0.03473774
-669.64910743	0.02375875
-669.61577428	0.01916071
-669.58244114	0.02056322
-669.54910799	0.02572843
-669.51577484	0.03134719
-669.48244170	0.03429412
-669.44910855	0.03316709
-669.41577541	0.02841303
-669.38244226	0.02163541
-669.34910911	0.01455430
-669.31577597	0.00796911
-669.28244282	0.00173009
-669.24910968	-0.00451527
-669.21577653	-0.01030116
-669.18244338	-0.01467024
-669.14911024	-0.01687068
-669.11577709	-0.01649939
-669.08244394	-0.01387612
-669.04911080	-0.00968803
-669.01577765	-0.00454751
-668.98244451	0.00111335
-668.94911136	0.00700880
-668.91577821	0.01268344
-668.88244507	0.01775715
-668.84911192	0.02129791
-668.81577877	0.02330042
-668.78244563	0.02410217
-668.74911248	0.02398241
-668.71577934	0.02336542
-668.68244619	0.02245327
-668.64911304	0.02121523
-668.61577990	0.01932071
-668.58244675	0.01686864
-668.54911361	0.01407722
-668.51578046	0.01108947
-668.48244731	0.00839044
-668.44911417	0.00623147
-668.41578102	0.00488307
-668.38244787	0.00393759
-668.34911473	0.00302029
-668.31578158	0.00186234
-668.28244844	0.00070652
-668.24911529	-0.00023672
-668.21578214	-0.00052763
-668.18244900	0.00005076
-668.14911585	0.00117590
-668.11578271	0.00281074
-668.08244956	0.00459729
-668.04911641	0.00673509
-668.01578327	0.00924853
-667.98245012	0.01182792
-667.94911697	0.01390280
-667.91578383	0.01503525
-667.88245068	0.01492346
-667.84911754	0.01357118
-667.81578439	0.01097501
-667.78245124	0.00746359
-667.74911810	0.00324259
-667.71578495	-0.00114748
-667.68245181	-0.00506280
-667.64911866	-0.00832954
-667.61578551	-0.01082702
-667.58245237	-0.01268176
-667.54911922	-0.01428307
-667.51578607	-0.01573337
-667.48245293	-0.01698737
-667.44911978	-0.01761587
-667.41578664	-0.01781367
-667.38245349	-0.01735970
-667.34912034	-0.01623678
-667.31578720	-0.01469468
-667.28245405	-0.01269816
-667.24912091	-0.01021267
-667.21578776	-0.00735620
-667.18245461	-0.00427793
-667.14912147	-0.00075442
-667.11578832	0.00323681
-667.08245517	0.00776804
-667.04912203	0.01293750
-667.01578888	0.01846110
-666.98245574	0.02408868
-666.94912259	0.02947138
-666.91578944	0.03410871
-666.88245630	0.03753208
-666.84912315	0.03920600
-666.81579000	0.03894874
-666.78245686	0.03655510
-666.74912371	0.03232699
-666.71579057	0.02641266
-666.68245742	0.01942180
-666.64912427	0.01195059
