# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -695.40000000 ps, Average over 10000 waveforms. Timestamp: 2023-10-25T15:43:57
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-679.04958421	1.35044137
-679.01625098	1.77482594
-678.98291775	2.12508459
-678.94958452	2.38373192
-678.91625129	2.53819344
-678.88291805	2.58179008
-678.84958482	2.51509611
-678.81625159	2.34690642
-678.78291836	2.09309544
-678.74958513	1.77542387
-678.71625189	1.41902100
-678.68291866	1.04979642
-678.64958543	0.69190463
-678.61625220	0.36660167
-678.58291897	0.09092482
-678.54958574	-0.12359950
-678.51625250	-0.27194597
-678.48291927	-0.35639595
-678.44958604	-0.38541075
-678.41625281	-0.37200436
-678.38291958	-0.33129674
-678.34958635	-0.27766622
-678.31625311	-0.22304123
-678.28291988	-0.17504910
-678.24958665	-0.13701556
-678.21625342	-0.10832678
-678.18292019	-0.08575032
-678.14958696	-0.06500354
-678.11625372	-0.04236907
-678.08292049	-0.01608196
-678.04958726	0.01314008
-678.01625403	0.04221013
-677.98292080	0.06642720
-677.94958757	0.08095713
-677.91625433	0.08229022
-677.88292110	0.06904070
-677.84958787	0.04291645
-677.81625464	0.00839231
-677.78292141	-0.02826911
-677.74958818	-0.06023196
-677.71625494	-0.08160830
-677.68292171	-0.08904624
-677.64958848	-0.08216441
-677.61625525	-0.06372051
-677.58292202	-0.03880474
-677.54958878	-0.01339425
-677.51625555	0.00692361
-677.48292232	0.01843848
-677.44958909	0.01990175
-677.41625586	0.01282310
-677.38292263	0.00044798
-677.34958939	-0.01299422
-677.31625616	-0.02351657
-677.28292293	-0.02871412
-677.24958970	-0.02797818
-677.21625647	-0.02265099
-677.18292324	-0.01542259
-677.14959000	-0.00927037
-677.11625677	-0.00655769
-677.08292354	-0.00867993
-677.04959031	-0.01541243
-677.01625708	-0.02504810
-676.98292385	-0.03555149
-676.94959061	-0.04473013
-676.91625738	-0.05113890
-676.88292415	-0.05441802
-676.84959092	-0.05510790
-676.81625769	-0.05467425
-676.78292446	-0.05447922
-676.74959122	-0.05551674
-676.71625799	-0.05826456
-676.68292476	-0.06235066
-676.64959153	-0.06677261
-676.61625830	-0.07054132
-676.58292506	-0.07279692
-676.54959183	-0.07316859
-676.51625860	-0.07205560
-676.48292537	-0.07003980
-676.44959214	-0.06802062
-676.41625891	-0.06667061
-676.38292567	-0.06629517
-676.34959244	-0.06693382
-676.31625921	-0.06815371
-676.28292598	-0.06949281
-676.24959275	-0.07051614
-676.21625952	-0.07097250
-676.18292628	-0.07072062
-676.14959305	-0.06986564
-676.11625982	-0.06857708
-676.08292659	-0.06681001
-676.04959336	-0.06438633
-676.01626013	-0.06114588
-675.98292689	-0.05679302
-675.94959366	-0.05128268
-675.91626043	-0.04462973
-675.88292720	-0.03702701
-675.84959397	-0.02863366
-675.81626074	-0.02001008
-675.78292750	-0.01133739
-675.74959427	-0.00306194
-675.71626104	0.00459133
-675.68292781	0.01123131
-675.64959458	0.01639839
-675.61626134	0.01954024
-675.58292811	0.02025545
-675.54959488	0.01814411
-675.51626165	0.01316393
-675.48292842	0.00556054
-675.44959519	-0.00393745
-675.41626195	-0.01445560
-675.38292872	-0.02486629
-675.34959549	-0.03421296
-675.31626226	-0.04174075
-675.28292903	-0.04711375
-675.24959580	-0.05034900
-675.21626256	-0.05161015
-675.18292933	-0.05126211
-675.14959610	-0.04978044
-675.11626287	-0.04747050
-675.08292964	-0.04464280
-675.04959641	-0.04136918
-675.01626317	-0.03769345
-674.98292994	-0.03365432
-674.94959671	-0.02934727
-674.91626348	-0.02476747
-674.88293025	-0.02024725
-674.84959702	-0.01571310
-674.81626378	-0.01152655
-674.78293055	-0.00761941
-674.74959732	-0.00405604
-674.71626409	-0.00085515
-674.68293086	0.00225540
-674.64959763	0.00528752
-674.61626439	0.00845139
-674.58293116	0.01157062
-674.54959793	0.01462346
-674.51626470	0.01731832
-674.48293147	0.01934031
-674.44959823	0.02042345
-674.41626500	0.02042267
-674.38293177	0.01940148
-674.34959854	0.01741865
