# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -710.00000000 ps, Average over 2000 waveforms. Timestamp: 2023-11-21T14:28:46
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-677.08272803	-0.01536161
-677.04939483	-0.01199650
-677.01606162	-0.00651284
-676.98272841	0.00032094
-676.94939520	0.00736747
-676.91606200	0.01344970
-676.88272879	0.01736231
-676.84939558	0.01841248
-676.81606237	0.01689897
-676.78272916	0.01309259
-676.74939596	0.00814863
-676.71606275	0.00285477
-676.68272954	-0.00217273
-676.64939633	-0.00649119
-676.61606313	-0.01018189
-676.58272992	-0.01343882
-676.54939671	-0.01604098
-676.51606350	-0.01778189
-676.48273030	-0.01827866
-676.44939709	-0.01745144
-676.41606388	-0.01537969
-676.38273067	-0.01175227
-676.34939747	-0.00667864
-676.31606426	-0.00073745
-676.28273105	0.00532301
-676.24939784	0.01064802
-676.21606464	0.01409391
-676.18273143	0.01552741
-676.14939822	0.01489629
-676.11606501	0.01273764
-676.08273181	0.00971791
-676.04939860	0.00657922
-676.01606539	0.00407949
-675.98273218	0.00284547
-675.94939897	0.00305341
-675.91606577	0.00454075
-675.88273256	0.00703064
-675.84939935	0.00968921
-675.81606614	0.01182868
-675.78273294	0.01305664
-675.74939973	0.01314673
-675.71606652	0.01225269
-675.68273331	0.01054923
-675.64940011	0.00857188
-675.61606690	0.00603684
-675.58273369	0.00305309
-675.54940048	-0.00028891
-675.51606728	-0.00377981
-675.48273407	-0.00687116
-675.44940086	-0.00855044
-675.41606765	-0.00831090
-675.38273445	-0.00573889
-675.34940124	-0.00089511
-675.31606803	0.00522076
-675.28273482	0.01126062
-675.24940162	0.01607419
-675.21606841	0.01860070
-675.18273520	0.01865660
-675.14940199	0.01670199
-675.11606878	0.01341399
-675.08273558	0.00938938
-675.04940237	0.00508307
-675.01606916	0.00092873
-674.98273595	-0.00297283
-674.94940275	-0.00643879
-674.91606954	-0.00947474
-674.88273633	-0.01187132
-674.84940312	-0.01305905
-674.81606992	-0.01309037
-674.78273671	-0.01166320
-674.74940350	-0.00896338
-674.71607029	-0.00535456
-674.68273709	-0.00126368
-674.64940388	0.00310875
-674.61607067	0.00748382
-674.58273746	0.01195203
-674.54940426	0.01606932
-674.51607105	0.01964004
-674.48273784	0.02213081
-674.44940463	0.02352033
-674.41607142	0.02356420
-674.38273822	0.02261825
-674.34940501	0.02105684
-674.31607180	0.01899944
-674.28273859	0.01687453
-674.24940539	0.01472012
-674.21607218	0.01258721
-674.18273897	0.01050642
-674.14940576	0.00894617
-674.11607256	0.00799265
-674.08273935	0.00808677
-674.04940614	0.00903398
-674.01607293	0.01038618
-673.98273973	0.01151598
-673.94940652	0.01182543
-673.91607331	0.01083062
-673.88274010	0.00842192
-673.84940690	0.00494767
-673.81607369	0.00103820
-673.78274048	-0.00270632
-673.74940727	-0.00568239
-673.71607407	-0.00737961
-673.68274086	-0.00755028
-673.64940765	-0.00639863
-673.61607444	-0.00375046
-673.58274123	-0.00019237
-673.54940803	0.00398069
-673.51607482	0.00809878
-673.48274161	0.01220591
-673.44940840	0.01598304
-673.41607520	0.01909289
-673.38274199	0.02118590
-673.34940878	0.02210345
-673.31607557	0.02157942
-673.28274237	0.01962533
-673.24940916	0.01676331
-673.21607595	0.01315834
-673.18274274	0.00901043
-673.14940954	0.00462604
-673.11607633	-0.00001629
-673.08274312	-0.00479792
-673.04940991	-0.00939054
-673.01607671	-0.01343878
-672.98274350	-0.01626517
-672.94941029	-0.01743529
-672.91607708	-0.01699045
-672.88274387	-0.01495938
-672.84941067	-0.01197842
-672.81607746	-0.00840128
-672.78274425	-0.00424973
-672.74941104	0.00049602
-672.71607784	0.00552356
-672.68274463	0.01068630
-672.64941142	0.01578819
-672.61607821	0.01978272
-672.58274501	0.02256011
-672.54941180	0.02353125
-672.51607859	0.02307750
-672.48274538	0.02117520
-672.44941218	0.01824007
-672.41607897	0.01449691
-672.38274576	0.01029198
-672.34941255	0.00551684
-672.31607935	0.00025017
-672.28274614	-0.00542327
-672.24941293	-0.01084764
-672.21607972	-0.01546122
-672.18274652	-0.01841012
-672.14941331	-0.01959682
-672.11608010	-0.01872021
-672.08274689	-0.01642214
-672.04941368	-0.01345529
-672.01608048	-0.01040504
-671.98274727	-0.00760577
-671.94941406	-0.00512705
-671.91608085	-0.00285032
-671.88274765	-0.00039703
-671.84941444	0.00223253
-671.81608123	0.00525714
-671.78274802	0.00845969
-671.74941482	0.01152138
-671.71608161	0.01408893
-671.68274840	0.01588468
-671.64941519	0.01665001
-671.61608199	0.01594441
-671.58274878	0.01376989
-671.54941557	0.01002966
-671.51608236	0.00476592
-671.48274916	-0.00130435
-671.44941595	-0.00719387
-671.41608274	-0.01229926
-671.38274953	-0.01612054
-671.34941633	-0.01855042
-671.31608312	-0.01985494
-671.28274991	-0.02058836
-671.24941670	-0.02086987
-671.21608349	-0.02122020
-671.18275029	-0.02140519
-671.14941708	-0.02154869
-671.11608387	-0.02120095
-671.08275066	-0.02027324
-671.04941746	-0.01833822
-671.01608425	-0.01523820
-670.98275104	-0.01128609
-670.94941783	-0.00648103
-670.91608463	-0.00157348
-670.88275142	0.00298504
-670.84941821	0.00637440
-670.81608500	0.00834095
-670.78275180	0.00842929
-670.74941859	0.00673221
-670.71608538	0.00368407
-670.68275217	-0.00039313
-670.64941897	-0.00461246
-670.61608576	-0.00861387
-670.58275255	-0.01188590
-670.54941934	-0.01442901
-670.51608613	-0.01611617
-670.48275293	-0.01698275
-670.44941972	-0.01709955
-670.41608651	-0.01684271
-670.38275330	-0.01593131
-670.34942010	-0.01480493
-670.31608689	-0.01315748
-670.28275368	-0.01125656
-670.24942047	-0.00970451
-670.21608727	-0.00842597
-670.18275406	-0.00790259
-670.14942085	-0.00831416
-670.11608764	-0.00909330
-670.08275444	-0.00974276
-670.04942123	-0.00952575
-670.01608802	-0.00840028
-669.98275481	-0.00634432
-669.94942161	-0.00362735
-669.91608840	-0.00094235
-669.88275519	0.00139741
-669.84942198	0.00292969
-669.81608878	0.00365608
-669.78275557	0.00323531
-669.74942236	0.00200477
-669.71608915	0.00038802
-669.68275594	-0.00142626
-669.64942274	-0.00280644
-669.61608953	-0.00375199
-669.58275632	-0.00434692
-669.54942311	-0.00470632
-669.51608991	-0.00523433
-669.48275670	-0.00584538
-669.44942349	-0.00670473
-669.41609028	-0.00708362
-669.38275708	-0.00677604
-669.34942387	-0.00558726
-669.31609066	-0.00340968
-669.28275745	-0.00038609
-669.24942425	0.00348742
-669.21609104	0.00826111
-669.18275783	0.01385263
-669.14942462	0.02021611
-669.11609142	0.02707276
-669.08275821	0.03385670
-669.04942500	0.03979854
-669.01609179	0.04426998
-668.98275859	0.04637644
-668.94942538	0.04571490
-668.91609217	0.04259969
-668.88275896	0.03758336
-668.84942575	0.03120927
-668.81609255	0.02460340
-668.78275934	0.01841027
-668.74942613	0.01304906
-668.71609292	0.00879680
-668.68275972	0.00568882
-668.64942651	0.00370959
-668.61609330	0.00270541
-668.58276009	0.00302143
-668.54942689	0.00411338
-668.51609368	0.00602289
-668.48276047	0.00826082
-668.44942726	0.01057373
-668.41609406	0.01246616
-668.38276085	0.01415076
-668.34942764	0.01573376
-668.31609443	0.01695547
-668.28276123	0.01764870
-668.24942802	0.01764692
-668.21609481	0.01644647
-668.18276160	0.01417609
-668.14942839	0.01104983
-668.11609519	0.00763300
-668.08276198	0.00397105
-668.04942877	0.00053177
-668.01609556	-0.00292588
-667.98276236	-0.00647786
-667.94942915	-0.01009994
-667.91609594	-0.01380653
-667.88276273	-0.01738284
-667.84942953	-0.02020574
-667.81609632	-0.02205592
-667.78276311	-0.02259027
-667.74942990	-0.02179536
-667.71609670	-0.02022687
-667.68276349	-0.01778137
-667.64943028	-0.01485039
-667.61609707	-0.01210078
-667.58276387	-0.00974547
-667.54943066	-0.00798795
-667.51609745	-0.00675357
-667.48276424	-0.00584280
-667.44943104	-0.00509258
-667.41609783	-0.00421331
-667.38276462	-0.00318695
-667.34943141	-0.00211750
-667.31609820	-0.00105837
-667.28276500	0.00008075
-667.24943179	0.00158883
-667.21609858	0.00350195
-667.18276537	0.00559970
-667.14943217	0.00777228
-667.11609896	0.00920577
-667.08276575	0.00964464
-667.04943254	0.00873414
-667.01609934	0.00665678
-666.98276613	0.00380262
-666.94943292	0.00103107
-666.91609971	-0.00103904
-666.88276651	-0.00202563
-666.84943330	-0.00216519
-666.81610009	-0.00123703
-666.78276688	0.00031472
-666.74943368	0.00233211
-666.71610047	0.00459586
-666.68276726	0.00726528
-666.64943405	0.00990766
-666.61610084	0.01197955
-666.58276764	0.01324233
-666.54943443	0.01334391
-666.51610122	0.01224704
-666.48276801	0.01038923
-666.44943481	0.00828194
-666.41610160	0.00626858
-666.38276839	0.00496966
-666.34943518	0.00410321
-666.31610198	0.00357085
-666.28276877	0.00275681
-666.24943556	0.00172609
-666.21610235	0.00060657
-666.18276915	-0.00028582
-666.14943594	-0.00057228
-666.11610273	-0.00040719
-666.08276952	0.00003012
-666.04943632	0.00024432
-666.01610311	-0.00040980
-665.98276990	-0.00205311
-665.94943669	-0.00447186
-665.91610349	-0.00721645
-665.88277028	-0.00974007
-665.84943707	-0.01182798
-665.81610386	-0.01333797
-665.78277065	-0.01430734
-665.74943745	-0.01490410
-665.71610424	-0.01508224
-665.68277103	-0.01470965
-665.64943782	-0.01336076
-665.61610462	-0.01109123
-665.58277141	-0.00776594
-665.54943820	-0.00346332
-665.51610499	0.00132048
-665.48277179	0.00605999
-665.44943858	0.00997747
-665.41610537	0.01279895
-665.38277216	0.01399520
-665.34943896	0.01393860
-665.31610575	0.01254854
-665.28277254	0.01005864
-665.24943933	0.00685251
-665.21610613	0.00307576
-665.18277292	-0.00106752
-665.14943971	-0.00544102
-665.11610650	-0.00962486
-665.08277330	-0.01323087
-665.04944009	-0.01561431
-665.01610688	-0.01661075
-664.98277367	-0.01613232
-664.94944046	-0.01418108
-664.91610726	-0.01118918
-664.88277405	-0.00783025
-664.84944084	-0.00451191
-664.81610763	-0.00139226
-664.78277443	0.00088170
-664.74944122	0.00215630
-664.71610801	0.00194372
-664.68277480	0.00020499
-664.64944160	-0.00245718
-664.61610839	-0.00559577
-664.58277518	-0.00879654
-664.54944197	-0.01085116
-664.51610877	-0.01198392
-664.48277556	-0.01212942
-664.44944235	-0.01167547
-664.41610914	-0.01129179
-664.38277594	-0.01072539
-664.34944273	-0.01020689
-664.31610952	-0.00966989
-664.28277631	-0.00893502
-664.24944310	-0.00754636
-664.21610990	-0.00590045
-664.18277669	-0.00412123
-664.14944348	-0.00249799
-664.11611027	-0.00114920
-664.08277707	-0.00027341
-664.04944386	-0.00024228
-664.01611065	-0.00067837
-663.98277744	-0.00171644
-663.94944424	-0.00276491
-663.91611103	-0.00379423
-663.88277782	-0.00455899
-663.84944461	-0.00449446
-663.81611141	-0.00348893
-663.78277820	-0.00159314
-663.74944499	0.00117815
-663.71611178	0.00448440
-663.68277858	0.00803326
-663.64944537	0.01180471
-663.61611216	0.01573764
-663.58277895	0.01987928
-663.54944575	0.02404682
-663.51611254	0.02784785
-663.48277933	0.03127895
-663.44944612	0.03410467
-663.41611291	0.03580730
-663.38277971	0.03665021
-663.34944650	0.03675066
-663.31611329	0.03605822
-663.28278008	0.03470434
-663.24944688	0.03263284
-663.21611367	0.02998092
-663.18278046	0.02737842
-663.14944725	0.02499034
-663.11611405	0.02366188
-663.08278084	0.02328732
-663.04944763	0.02386651
-663.01611442	0.02469711
-662.98278122	0.02492201
-662.94944801	0.02407319
-662.91611480	0.02197232
-662.88278159	0.01910768
-662.84944839	0.01614759
-662.81611518	0.01395229
-662.78278197	0.01279651
-662.74944876	0.01280243
-662.71611556	0.01360876
-662.68278235	0.01509092
-662.64944914	0.01718706
-662.61611593	0.01983406
-662.58278272	0.02266966
-662.54944952	0.02573508
-662.51611631	0.02850778
-662.48278310	0.03062932
-662.44944989	0.03198746
-662.41611669	0.03207475
-662.38278348	0.03107131
-662.34945027	0.02859893
-662.31611706	0.02524261
-662.28278386	0.02120078
-662.24945065	0.01659769
-662.21611744	0.01193714
-662.18278423	0.00739556
-662.14945103	0.00328340
-662.11611782	-0.00003147
-662.08278461	-0.00223470
-662.04945140	-0.00361859
-662.01611820	-0.00425542
-661.98278499	-0.00405712
-661.94945178	-0.00353295
-661.91611857	-0.00288650
-661.88278536	-0.00264979
-661.84945216	-0.00296766
-661.81611895	-0.00400871
-661.78278574	-0.00605195
-661.74945253	-0.00908701
-661.71611933	-0.01257702
-661.68278612	-0.01637140
-661.64945291	-0.02008506
-661.61611970	-0.02361071
-661.58278650	-0.02669761
-661.54945329	-0.02913249
-661.51612008	-0.03103082
-661.48278687	-0.03190280
-661.44945367	-0.03200347
-661.41612046	-0.03104390
-661.38278725	-0.02917680
-661.34945404	-0.02694248
-661.31612084	-0.02464990
-661.28278763	-0.02264114
-661.24945442	-0.02107743
-661.21612121	-0.01991865
-661.18278801	-0.01955235
-661.14945480	-0.02013549
-661.11612159	-0.02157759
-661.08278838	-0.02413967
-661.04945517	-0.02773305
-661.01612197	-0.03204552
-660.98278876	-0.03643902
-660.94945555	-0.03973684
-660.91612234	-0.04137475
-660.88278914	-0.04078189
-660.84945593	-0.03829475
-660.81612272	-0.03395665
-660.78278951	-0.02859140
-660.74945631	-0.02324671
-660.71612310	-0.01858389
-660.68278989	-0.01496151
-660.64945668	-0.01302807
-660.61612348	-0.01263872
-660.58279027	-0.01396645
-660.54945706	-0.01628995
-660.51612385	-0.01932603
-660.48279065	-0.02225725
-660.44945744	-0.02460421
-660.41612423	-0.02580152
-660.38279102	-0.02574072
-660.34945781	-0.02453678
-660.31612461	-0.02275005
-660.28279140	-0.02076608
-660.24945819	-0.01902743
-660.21612498	-0.01770125
-660.18279178	-0.01681703
-660.14945857	-0.01616749
-660.11612536	-0.01541987
-660.08279215	-0.01469398
-660.04945895	-0.01367862
-660.01612574	-0.01263828
-659.98279253	-0.01126529
-659.94945932	-0.00988751
-659.91612612	-0.00828004
-659.88279291	-0.00630659
-659.84945970	-0.00386654
-659.81612649	-0.00079936
-659.78279329	0.00272894
-659.74946008	0.00624535
-659.71612687	0.00952975
-659.68279366	0.01196690
-659.64946046	0.01356789
-659.61612725	0.01429689
-659.58279404	0.01435609
-659.54946083	0.01402413
-659.51612762	0.01347343
-659.48279442	0.01256437
-659.44946121	0.01102127
-659.41612800	0.00866421
-659.38279479	0.00529781
-659.34946159	0.00134017
-659.31612838	-0.00249892
-659.28279517	-0.00536929
-659.24946196	-0.00687136
-659.21612876	-0.00677964
-659.18279555	-0.00493323
-659.14946234	-0.00175154
-659.11612913	0.00247342
-659.08279593	0.00739317
-659.04946272	0.01282050
-659.01612951	0.01795684
-658.98279630	0.02249583
-658.94946310	0.02578671
-658.91612989	0.02754123
-658.88279668	0.02784863
-658.84946347	0.02703801
-658.81613027	0.02545948
-658.78279706	0.02349173
-658.74946385	0.02104036
-658.71613064	0.01841192
-658.68279743	0.01543934
-658.64946423	0.01238018
-658.61613102	0.00969201
-658.58279781	0.00765523
-658.54946460	0.00660316
-658.51613140	0.00668909
-658.48279819	0.00738779
-658.44946498	0.00838303
-658.41613177	0.00913931
-658.38279857	0.00950843
-658.34946536	0.00946663
-658.31613215	0.00918110
-658.28279894	0.00881510
-658.24946574	0.00881794
-658.21613253	0.00865122
-658.18279932	0.00878141
-658.14946611	0.00874589
-658.11613291	0.00879281
-658.08279970	0.00893587
-658.04946649	0.00916637
-658.01613328	0.00937104
-657.98280007	0.00966458
-657.94946687	0.01013916
-657.91613366	0.01056443
-657.88280045	0.01144251
-657.84946724	0.01239038
-657.81613404	0.01338464
-657.78280083	0.01410172
-657.74946762	0.01442498
-657.71613441	0.01363544
-657.68280121	0.01191171
-657.64946800	0.00896509
-657.61613479	0.00513242
-657.58280158	0.00089636
-657.54946838	-0.00333233
-657.51613517	-0.00734633
-657.48280196	-0.01076664
-657.44946875	-0.01323415
-657.41613555	-0.01459264
-657.38280234	-0.01432913
-657.34946913	-0.01249336
-657.31613592	-0.00910128
-657.28280272	-0.00440397
-657.24946951	0.00109838
-657.21613630	0.00686580
-657.18280309	0.01233891
-657.14946988	0.01725414
-657.11613668	0.02110319
-657.08280347	0.02411580
-657.04947026	0.02572392
-657.01613705	0.02601232
-656.98280385	0.02474691
-656.94947064	0.02198335
-656.91613743	0.01785066
-656.88280422	0.01280819
-656.84947102	0.00743319
-656.81613781	0.00254786
-656.78280460	-0.00177508
-656.74947139	-0.00499837
-656.71613819	-0.00711199
-656.68280498	-0.00821309
-656.64947177	-0.00812833
-656.61613856	-0.00693388
-656.58280536	-0.00467138
-656.54947215	-0.00168627
-656.51613894	0.00167117
-656.48280573	0.00519406
-656.44947253	0.00842289
-656.41613932	0.01156700
-656.38280611	0.01468263
-656.34947290	0.01760367
-656.31613969	0.02012158
-656.28280649	0.02261072
-656.24947328	0.02504232
-656.21614007	0.02732712
-656.18280686	0.02927446
-656.14947366	0.03068035
-656.11614045	0.03137591
-656.08280724	0.03087871
-656.04947403	0.02907691
-656.01614083	0.02610785
-655.98280762	0.02231819
-655.94947441	0.01799462
-655.91614120	0.01350626
-655.88280800	0.00908805
-655.84947479	0.00504954
-655.81614158	0.00122627
-655.78280837	-0.00216451
-655.74947517	-0.00504626
-655.71614196	-0.00721494
-655.68280875	-0.00840245
-655.64947554	-0.00843700
-655.61614233	-0.00729655
-655.58280913	-0.00486895
-655.54947592	-0.00093162
-655.51614271	0.00407845
-655.48280950	0.00997644
-655.44947630	0.01629434
-655.41614309	0.02195813
-655.38280988	0.02623679
-655.34947667	0.02855669
-655.31614347	0.02850643
-655.28281026	0.02630615
-655.24947705	0.02249482
-655.21614384	0.01737127
-655.18281064	0.01169170
-655.14947743	0.00619974
-655.11614422	0.00116388
-655.08281101	-0.00298303
-655.04947781	-0.00610093
-655.01614460	-0.00819117
-654.98281139	-0.00939939
-654.94947818	-0.00969643
-654.91614498	-0.00920784
-654.88281177	-0.00794774
-654.84947856	-0.00599456
-654.81614535	-0.00350736
-654.78281214	-0.00062314
-654.74947894	0.00231887
-654.71614573	0.00532344
-654.68281252	0.00810560
-654.64947931	0.01070328
-654.61614611	0.01317971
-654.58281290	0.01542567
-654.54947969	0.01754282
-654.51614648	0.01966540
-654.48281328	0.02181459
-654.44948007	0.02375263
-654.41614686	0.02553184
-654.38281365	0.02699614
-654.34948045	0.02796594
-654.31614724	0.02814578
-654.28281403	0.02725951
-654.24948082	0.02546575
-654.21614762	0.02270801
-654.18281441	0.01928094
-654.14948120	0.01531003
-654.11614799	0.01115193
-654.08281478	0.00696033
-654.04948158	0.00271517
-654.01614837	-0.00106366
-653.98281516	-0.00441844
-653.94948195	-0.00730878
-653.91614875	-0.00956824
-653.88281554	-0.01087512
-653.84948233	-0.01113287
-653.81614912	-0.00956649
-653.78281592	-0.00653934
-653.74948271	-0.00197651
-653.71614950	0.00343152
-653.68281629	0.00910329
-653.64948309	0.01444406
-653.61614988	0.01873655
-653.58281667	0.02198330
-653.54948346	0.02414482
-653.51615026	0.02492467
-653.48281705	0.02464029
-653.44948384	0.02298815
-653.41615063	0.02010313
-653.38281743	0.01644222
-653.34948422	0.01230892
-653.31615101	0.00817258
-653.28281780	0.00470565
-653.24948459	0.00170455
-653.21615139	-0.00068007
-653.18281818	-0.00275881
-653.14948497	-0.00482603
-653.11615176	-0.00674888
-653.08281856	-0.00846542
-653.04948535	-0.00979438
-653.01615214	-0.01042820
-652.98281893	-0.01057613
-652.94948573	-0.01022727
-652.91615252	-0.00934559
-652.88281931	-0.00809231
-652.84948610	-0.00635217
-652.81615290	-0.00401723
-652.78281969	-0.00165427
-652.74948648	0.00056222
-652.71615327	0.00228812
-652.68282007	0.00287715
-652.64948686	0.00241865
-652.61615365	0.00076028
-652.58282044	-0.00172962
-652.54948724	-0.00478439
-652.51615403	-0.00795181
-652.48282082	-0.01127214
-652.44948761	-0.01442591
-652.41615440	-0.01754545
-652.38282120	-0.02058103
-652.34948799	-0.02357949
-652.31615478	-0.02625325
-652.28282157	-0.02859925
-652.24948837	-0.03044371
-652.21615516	-0.03155048
-652.18282195	-0.03221609
-652.14948874	-0.03231172
-652.11615554	-0.03172372
-652.08282233	-0.03050092
-652.04948912	-0.02849622
-652.01615591	-0.02543709
-651.98282271	-0.02169148
-651.94948950	-0.01743315
-651.91615629	-0.01294474
-651.88282308	-0.00864809
-651.84948988	-0.00491438
-651.81615667	-0.00202643
-651.78282346	0.00002934
-651.74949025	0.00130707
-651.71615704	0.00208422
-651.68282384	0.00247935
-651.64949063	0.00279409
-651.61615742	0.00310078
-651.58282421	0.00388887
-651.54949101	0.00512843
-651.51615780	0.00704128
-651.48282459	0.00948386
-651.44949138	0.01256388
-651.41615818	0.01594237
-651.38282497	0.01912629
-651.34949176	0.02205757
-651.31615855	0.02413219
-651.28282535	0.02498661
-651.24949214	0.02466488
-651.21615893	0.02314205
-651.18282572	0.02061614
-651.14949252	0.01768848
-651.11615931	0.01475288
-651.08282610	0.01180609
-651.04949289	0.00904996
-651.01615969	0.00632691
-650.98282648	0.00339750
-650.94949327	-0.00011648
-650.91616006	-0.00392600
-650.88282685	-0.00787187
-650.84949365	-0.01192997
-650.81616044	-0.01610415
-650.78282723	-0.01995835
-650.74949402	-0.02367311
-650.71616082	-0.02737631
-650.68282761	-0.03089117
-650.64949440	-0.03423691
-650.61616119	-0.03738178
-650.58282799	-0.03999867
-650.54949478	-0.04186846
-650.51616157	-0.04339619
-650.48282836	-0.04428790
-650.44949516	-0.04460661
-650.41616195	-0.04473123
-650.38282874	-0.04454364
-650.34949553	-0.04389474
-650.31616233	-0.04279046
-650.28282912	-0.04096219
-650.24949591	-0.03815717
-650.21616270	-0.03436008
-650.18282950	-0.02959400
-650.14949629	-0.02410571
-650.11616308	-0.01838662
-650.08282987	-0.01264801
-650.04949666	-0.00746483
-650.01616346	-0.00288359
-649.98283025	0.00114583
-649.94949704	0.00444853
-649.91616383	0.00704770
-649.88283063	0.00910415
-649.84949742	0.01060312
-649.81616421	0.01153286
-649.78283100	0.01221931
-649.74949780	0.01232338
-649.71616459	0.01207299
-649.68283138	0.01136951
-649.64949817	0.00991966
-649.61616497	0.00786882
-649.58283176	0.00543873
-649.54949855	0.00259261
-649.51616534	-0.00029887
-649.48283214	-0.00281216
-649.44949893	-0.00489869
-649.41616572	-0.00647055
-649.38283251	-0.00757382
-649.34949930	-0.00812923
-649.31616610	-0.00849458
-649.28283289	-0.00860340
-649.24949968	-0.00837568
-649.21616647	-0.00767472
-649.18283327	-0.00622275
-649.14950006	-0.00454459
-649.11616685	-0.00244973
-649.08283364	-0.00046349
-649.04950044	0.00117965
-649.01616723	0.00251839
-648.98283402	0.00303811
-648.94950081	0.00318467
-648.91616761	0.00265180
-648.88283440	0.00167092
-648.84950119	0.00046863
-648.81616798	-0.00103224
-648.78283478	-0.00284521
-648.74950157	-0.00473793
-648.71616836	-0.00654196
-648.68283515	-0.00823195
-648.64950195	-0.00959335
-648.61616874	-0.01074464
-648.58283553	-0.01170868
-648.54950232	-0.01276534
-648.51616911	-0.01358874
-648.48283591	-0.01449257
-648.44950270	-0.01529509
-648.41616949	-0.01572096
-648.38283628	-0.01563550
-648.34950308	-0.01480513
-648.31616987	-0.01309907
-648.28283666	-0.01052070
-648.24950345	-0.00728782
-648.21617025	-0.00361457
-648.18283704	0.00045376
-648.14950383	0.00478011
-648.11617062	0.00958910
-648.08283742	0.01488157
-648.04950421	0.02050628
-648.01617100	0.02672378
-647.98283779	0.03301249
-647.94950459	0.03900338
-647.91617138	0.04456651
-647.88283817	0.04913728
-647.84950496	0.05277000
-647.81617175	0.05531743
-647.78283855	0.05654805
-647.74950534	0.05643699
-647.71617213	0.05470638
-647.68283892	0.05130691
-647.64950572	0.04624331
-647.61617251	0.03972709
-647.58283930	0.03209606
-647.54950609	0.02422430
-647.51617289	0.01607235
-647.48283968	0.00799994
-647.44950647	0.00023648
-647.41617326	-0.00766430
-647.38284006	-0.01564084
-647.34950685	-0.02349923
-647.31617364	-0.03098181
-647.28284043	-0.03737059
-647.24950723	-0.04238496
-647.21617402	-0.04574073
-647.18284081	-0.04724185
-647.14950760	-0.04678936
-647.11617440	-0.04454311
-647.08284119	-0.04034452
-647.04950798	-0.03402429
-647.01617477	-0.02571684
-646.98284156	-0.01571893
-646.94950836	-0.00453127
-646.91617515	0.00699361
-646.88284194	0.01810159
-646.84950873	0.02803295
-646.81617553	0.03604221
-646.78284232	0.04185617
-646.74950911	0.04501972
-646.71617590	0.04535445
-646.68284270	0.04312982
-646.64950949	0.03872746
-646.61617628	0.03220755
-646.58284307	0.02454667
-646.54950987	0.01621768
-646.51617666	0.00815832
-646.48284345	0.00103937
-646.44951024	-0.00476758
-646.41617704	-0.00897482
-646.38284383	-0.01134813
-646.34951062	-0.01199146
-646.31617741	-0.01113747
-646.28284421	-0.00898188
-646.24951100	-0.00594879
-646.21617779	-0.00229519
-646.18284458	0.00190737
-646.14951137	0.00613795
-646.11617817	0.00994475
-646.08284496	0.01311951
-646.04951175	0.01508363
-646.01617854	0.01599797
-645.98284534	0.01551586
-645.94951213	0.01390952
-645.91617892	0.01126641
-645.88284571	0.00814504
-645.84951251	0.00495285
-645.81617930	0.00199772
-645.78284609	-0.00048256
-645.74951288	-0.00222666
-645.71617968	-0.00340041
-645.68284647	-0.00407867
-645.64951326	-0.00408543
-645.61618005	-0.00381063
-645.58284685	-0.00319383
-645.54951364	-0.00235890
-645.51618043	-0.00172374
-645.48284722	-0.00094718
-645.44951401	-0.00004338
-645.41618081	0.00088774
-645.38284760	0.00226073
-645.34951439	0.00350353
-645.31618118	0.00479172
-645.28284798	0.00577703
-645.24951477	0.00651935
-645.21618156	0.00660401
-645.18284835	0.00656836
-645.14951515	0.00640738
-645.11618194	0.00645109
-645.08284873	0.00688315
-645.04951552	0.00782733
-645.01618232	0.00895281
-644.98284911	0.01027067
-644.94951590	0.01151591
-644.91618269	0.01262260
-644.88284949	0.01315608
-644.84951628	0.01361143
-644.81618307	0.01381425
-644.78284986	0.01345205
-644.74951666	0.01261557
-644.71618345	0.01113246
-644.68285024	0.00910159
-644.64951703	0.00619031
-644.61618382	0.00280841
-644.58285062	-0.00103211
-644.54951741	-0.00521050
-644.51618420	-0.00936199
-644.48285099	-0.01344163
-644.44951779	-0.01735887
-644.41618458	-0.02109465
-644.38285137	-0.02441850
-644.34951816	-0.02708273
-644.31618496	-0.02943007
-644.28285175	-0.03069754
-644.24951854	-0.03050512
-644.21618533	-0.02872386
-644.18285213	-0.02528749
-644.14951892	-0.02032156
-644.11618571	-0.01413739
-644.08285250	-0.00708698
-644.04951930	0.00019535
-644.01618609	0.00739094
-643.98285288	0.01402189
-643.94951967	0.01974611
-643.91618647	0.02452074
-643.88285326	0.02811476
-643.84952005	0.03004021
-643.81618684	0.03053975
-643.78285363	0.02945363
-643.74952043	0.02711570
-643.71618722	0.02394586
-643.68285401	0.01992516
-643.64952080	0.01529934
-643.61618760	0.01036666
-643.58285439	0.00517207
-643.54952118	-0.00010020
-643.51618797	-0.00513193
-643.48285477	-0.00967098
-643.44952156	-0.01339410
-643.41618835	-0.01587698
-643.38285514	-0.01693113
-643.34952194	-0.01658331
-643.31618873	-0.01509450
-643.28285552	-0.01251251
-643.24952231	-0.00929055
-643.21618911	-0.00560912
-643.18285590	-0.00201506
-643.14952269	0.00139594
-643.11618948	0.00415883
-643.08285627	0.00618906
-643.04952307	0.00725910
-643.01618986	0.00747159
-642.98285665	0.00693493
-642.94952344	0.00580357
-642.91619024	0.00427610
-642.88285703	0.00279619
