# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -710.00000000 ps, Average over 5000 waveforms. Timestamp: 2023-11-21T14:39:57
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-693.11620059	-0.00135109
-693.08286725	-0.00183588
-693.04953392	-0.00233916
-693.01620059	-0.00285094
-692.98286725	-0.00341366
-692.94953392	-0.00388821
-692.91620059	-0.00438771
-692.88286725	-0.00486051
-692.84953392	-0.00530633
-692.81620059	-0.00562813
-692.78286726	-0.00592130
-692.74953392	-0.00608390
-692.71620059	-0.00615156
-692.68286726	-0.00598033
-692.64953392	-0.00571433
-692.61620059	-0.00527556
-692.58286726	-0.00471732
-692.54953392	-0.00384358
-692.51620059	-0.00275622
-692.48286726	-0.00150220
-692.44953392	-0.00003005
-692.41620059	0.00160326
-692.38286726	0.00351166
-692.34953393	0.00554637
-692.31620059	0.00773859
-692.28286726	0.01020522
-692.24953393	0.01282889
-692.21620059	0.01561736
-692.18286726	0.01848764
-692.14953393	0.02152486
-692.11620059	0.02455574
-692.08286726	0.02772342
-692.04953393	0.03087207
-692.01620059	0.03407054
-691.98286726	0.03710102
-691.94953393	0.04007848
-691.91620060	0.04299381
-691.88286726	0.04559382
-691.84953393	0.04789672
-691.81620060	0.04998997
-691.78286726	0.05166326
-691.74953393	0.05294355
-691.71620060	0.05366533
-691.68286726	0.05377836
-691.64953393	0.05325116
-691.61620060	0.05200316
-691.58286726	0.04997719
-691.54953393	0.04713935
-691.51620060	0.04344618
-691.48286727	0.03876008
-691.44953393	0.03300247
-691.41620060	0.02631169
-691.38286727	0.01849573
-691.34953393	0.00957640
-691.31620060	-0.00029094
-691.28286727	-0.01127696
-691.24953393	-0.02338555
-691.21620060	-0.03639898
-691.18286727	-0.05044047
-691.14953394	-0.06528835
-691.11620060	-0.08080514
-691.08286727	-0.09704661
-691.04953394	-0.11366083
-691.01620060	-0.13041384
-690.98286727	-0.14725458
-690.94953394	-0.16398023
-690.91620060	-0.18001420
-690.88286727	-0.19533660
-690.84953394	-0.20941437
-690.81620060	-0.22202036
-690.78286727	-0.23280886
-690.74953394	-0.24129930
-690.71620061	-0.24730015
-690.68286727	-0.25031381
-690.64953394	-0.25002229
-690.61620061	-0.24613225
-690.58286727	-0.23828696
-690.54953394	-0.22654431
-690.51620061	-0.21046077
-690.48286727	-0.19014259
-690.44953394	-0.16543011
-690.41620061	-0.13653006
-690.38286727	-0.10365303
-690.34953394	-0.06691749
-690.31620061	-0.02684115
-690.28286728	0.01619439
-690.24953394	0.06153425
-690.21620061	0.10858032
-690.18286728	0.15654045
-690.14953394	0.20450547
-690.11620061	0.25176250
-690.08286728	0.29735093
-690.04953394	0.34014506
-690.01620061	0.37941489
-689.98286728	0.41405744
-689.94953394	0.44334630
-689.91620061	0.46632443
-689.88286728	0.48224457
-689.84953395	0.49047580
-689.81620061	0.49056288
-689.78286728	0.48211081
-689.74953395	0.46489595
-689.71620061	0.43872788
-689.68286728	0.40412298
-689.64953395	0.36109542
-689.61620061	0.31028756
-689.58286728	0.25258705
-689.54953395	0.18866128
-689.51620061	0.11972407
-689.48286728	0.04699398
-689.44953395	-0.02814019
-689.41620062	-0.10419584
-689.38286728	-0.17956907
-689.34953395	-0.25256634
-689.31620062	-0.32156710
-689.28286728	-0.38487236
-689.24953395	-0.44092267
-689.21620062	-0.48814410
-689.18286728	-0.52531393
-689.14953395	-0.55127776
-689.11620062	-0.56512656
-689.08286728	-0.56645025
-689.04953395	-0.55478755
-689.01620062	-0.53032436
-688.98286729	-0.49368308
-688.94953395	-0.44555549
-688.91620062	-0.38709724
-688.88286729	-0.31975497
-688.84953395	-0.24529261
-688.81620062	-0.16570987
-688.78286729	-0.08302307
-688.74953395	0.00049114
-688.71620062	0.08260198
-688.68286729	0.16111151
-688.64953395	0.23375051
-688.61620062	0.29867591
-688.58286729	0.35419363
-688.54953396	0.39860974
-688.51620062	0.43093786
-688.48286729	0.45009040
-688.44953396	0.45584800
-688.41620062	0.44809738
-688.38286729	0.42723399
-688.34953396	0.39389487
-688.31620062	0.34923962
-688.28286729	0.29472022
-688.24953396	0.23214461
-688.21620062	0.16341702
-688.18286729	0.09084456
-688.14953396	0.01663264
-688.11620063	-0.05674409
-688.08286729	-0.12697160
-688.04953396	-0.19172206
-688.01620063	-0.24888720
-687.98286729	-0.29657908
-687.94953396	-0.33331056
-687.91620063	-0.35791427
-687.88286729	-0.36963682
-687.84953396	-0.36828189
-687.81620063	-0.35408651
-687.78286729	-0.32764061
-687.74953396	-0.29030520
-687.71620063	-0.24348766
-687.68286730	-0.18928018
-687.64953396	-0.12962684
-687.61620063	-0.06710185
-687.58286730	-0.00391651
-687.54953396	0.05734689
-687.51620063	0.11455600
-687.48286730	0.16552849
-687.44953396	0.20854237
-687.41620063	0.24199014
-687.38286730	0.26489315
-687.34953396	0.27656990
-687.31620063	0.27693243
-687.28286730	0.26616648
-687.24953397	0.24492903
-687.21620063	0.21425162
-687.18286730	0.17585530
-687.14953397	0.13132774
-687.11620063	0.08269049
-687.08286730	0.03201106
-687.04953397	-0.01841471
-687.01620063	-0.06645217
-686.98286730	-0.11014853
-686.94953397	-0.14774990
-686.91620063	-0.17756157
-686.88286730	-0.19857827
-686.84953397	-0.20995525
-686.81620064	-0.21146965
-686.78286730	-0.20322375
-686.74953397	-0.18592613
-686.71620064	-0.16052413
-686.68286730	-0.12847668
-686.64953397	-0.09135447
-686.61620064	-0.05113578
-686.58286730	-0.00977864
-686.54953397	0.03062520
-686.51620064	0.06827273
-686.48286730	0.10139445
-686.44953397	0.12841531
-686.41620064	0.14823388
-686.38286731	0.16011613
-686.34953397	0.16358075
-686.31620064	0.15851569
-686.28286731	0.14550913
-686.24953397	0.12533108
-686.21620064	0.09909666
-686.18286731	0.06808977
-686.14953397	0.03417335
-686.11620064	-0.00120094
-686.08286731	-0.03599482
-686.04953397	-0.06851959
-686.01620064	-0.09727505
-685.98286731	-0.12079998
-685.94953398	-0.13792514
-685.91620064	-0.14792555
-685.88286731	-0.15048268
-685.84953398	-0.14552893
-685.81620064	-0.13337290
-685.78286731	-0.11508122
-685.74953398	-0.09140379
-685.71620064	-0.06384883
-685.68286731	-0.03404249
-685.64953398	-0.00345822
-685.61620064	0.02631582
-685.58286731	0.05360720
-685.54953398	0.07706728
-685.51620065	0.09563797
-685.48286731	0.10833401
-685.44953398	0.11469709
-685.41620065	0.11458574
-685.38286731	0.10809077
-685.34953398	0.09573089
-685.31620065	0.07839050
-685.28286731	0.05722488
-685.24953398	0.03333873
-685.21620065	0.00818412
-685.18286731	-0.01670904
-685.14953398	-0.03996763
-685.11620065	-0.06025690
-685.08286732	-0.07666101
-685.04953398	-0.08814779
-685.01620065	-0.09420864
-684.98286732	-0.09440322
-684.94953398	-0.08925794
-684.91620065	-0.07892621
-684.88286732	-0.06408728
-684.84953398	-0.04578009
-684.81620065	-0.02531735
-684.78286732	-0.00370847
-684.74953398	0.01760493
-684.71620065	0.03729359
-684.68286732	0.05418019
-684.64953399	0.06748928
-684.61620065	0.07636798
-684.58286732	0.08030006
-684.54953399	0.07918828
-684.51620065	0.07328037
-684.48286732	0.06286209
-684.44953399	0.04877087
-684.41620065	0.03183994
-684.38286732	0.01319728
-684.34953399	-0.00593831
-684.31620065	-0.02446851
-684.28286732	-0.04110419
-684.24953399	-0.05484483
-684.21620066	-0.06489221
-684.18286732	-0.07062926
-684.14953399	-0.07168613
-684.11620066	-0.06804945
-684.08286732	-0.06003815
-684.04953399	-0.04813574
-684.01620066	-0.03304594
-683.98286732	-0.01580622
-683.94953399	0.00233444
-683.91620066	0.02044415
-683.88286732	0.03728168
-683.84953399	0.05177803
-683.81620066	0.06299917
-683.78286733	0.07028669
-683.74953399	0.07319784
-683.71620066	0.07162609
-683.68286733	0.06556966
-683.64953399	0.05551492
-683.61620066	0.04203794
-683.58286733	0.02607270
-683.54953399	0.00849033
-683.51620066	-0.00952905
-683.48286733	-0.02678102
-683.44953399	-0.04230021
-683.41620066	-0.05511754
-683.38286733	-0.06436671
-683.34953400	-0.06964448
-683.31620066	-0.07042799
-683.28286733	-0.06688253
-683.24953400	-0.05921587
-683.21620066	-0.04788470
-683.18286733	-0.03366907
-683.14953400	-0.01749738
-683.11620066	-0.00043497
-683.08286733	0.01651046
-683.04953400	0.03219692
-683.01620067	0.04573853
-682.98286733	0.05616057
-682.94953400	0.06289392
-682.91620067	0.06560354
-682.88286733	0.06420437
-682.84953400	0.05858301
-682.81620067	0.04937943
-682.78286733	0.03714725
-682.74953400	0.02257681
-682.71620067	0.00663272
-682.68286733	-0.00971268
-682.64953400	-0.02540209
-682.61620067	-0.03949797
-682.58286734	-0.05122564
-682.54953400	-0.06002626
-682.51620067	-0.06520867
-682.48286734	-0.06676991
-682.44953400	-0.06465447
-682.41620067	-0.05921086
-682.38286734	-0.05077791
-682.34953400	-0.04021536
-682.31620067	-0.02816554
-682.28286734	-0.01559388
-682.24953400	-0.00323628
-682.21620067	0.00799179
-682.18286734	0.01731446
-682.14953401	0.02423388
-682.11620067	0.02847154
-682.08286734	0.02971436
-682.04953401	0.02802374
-682.01620067	0.02372518
-681.98286734	0.01723832
-681.94953401	0.00919806
-681.91620067	0.00022667
-681.88286734	-0.00892503
-681.84953401	-0.01731290
-681.81620067	-0.02426477
-681.78286734	-0.02934116
-681.74953401	-0.03187232
-681.71620068	-0.03177117
-681.68286734	-0.02878258
-681.64953401	-0.02309763
-681.61620068	-0.01516339
-681.58286734	-0.00519565
-681.54953401	0.00595030
-681.51620068	0.01758822
-681.48286734	0.02902195
-681.44953401	0.03940802
-681.41620068	0.04802758
-681.38286734	0.05441969
-681.34953401	0.05811859
-681.31620068	0.05879150
-681.28286735	0.05642111
-681.24953401	0.05109512
-681.21620068	0.04321686
-681.18286735	0.03321551
-681.14953401	0.02165512
-681.11620068	0.00921570
-681.08286735	-0.00339091
-681.04953401	-0.01527761
-681.01620068	-0.02602303
-680.98286735	-0.03501723
-680.94953401	-0.04174552
-680.91620068	-0.04607708
-680.88286735	-0.04789222
-680.84953402	-0.04714064
-680.81620068	-0.04421010
-680.78286735	-0.03951782
-680.74953402	-0.03340422
-680.71620068	-0.02655830
-680.68286735	-0.01936486
-680.64953402	-0.01259018
-680.61620068	-0.00652631
-680.58286735	-0.00165173
-680.54953402	0.00184195
-680.51620068	0.00377031
-680.48286735	0.00428475
-680.44953402	0.00336091
-680.41620069	0.00134877
-680.38286735	-0.00145028
-680.34953402	-0.00450766
-680.31620069	-0.00748832
-680.28286735	-0.00987950
-680.24953402	-0.01144077
